//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
3196 - 520 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Chaos Elemental - 305
3200 - 2500 -1 -1 -1 6 1 60 284 MELEE -1 -1 AGRESSIVE
//Killerwatt - 55
3201 - 510 -1 -1 -1 3 1 60 64 MELEE -1 -1 PASSIVE
//Killerwatt - 55
3202 - 510 -1 -1 -1 3 1 60 64 MELEE -1 -1 PASSIVE
//Drunken man - 3
3222 - 70 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
3223 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
3225 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Woman - 2
3226 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Guard - 21
3228 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
3229 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 19
3230 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
3231 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
3232 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
3233 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Cuffs - 3
3237 - 70 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Rusty - 2
3239 - 70 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Jeff - 2
3240 - 70 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Guard - 19
3241 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 AGRESSIVE
//Dark wizard - 23
3242 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 22
3243 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 11
3244 - 240 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 11
3245 - 240 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Goblin - 5
3264 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
3265 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
3266 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
3267 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Cow - 2
3309 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE
//Tanglefoot - 111
3313 - 1020 -1 -1 -1 4 1 60 110 MELEE -1 -1 PASSIVE
//Giant Mole - 230
3340 - 2000 3312 3311 3310 7 1 60 214 MELEE -1 -1 PASSIVE
//Mutated zygomite - 74
3346 - 650 -1 -1 -1 4 1 60 88 MELEE -1 -1 PASSIVE
//Mutated zygomite - 86
3347 - 750 -1 -1 -1 4 1 60 88 MELEE -1 -1 PASSIVE
//White Knight - 38
3348 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight - 39
3349 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight - 42
3350 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//Baby black dragon - 83
3376 - 800 -1 -1 -1 5 1 60 81 MELEE -1 -1 AGRESSIVE
//Guard - 21
3407 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 21
3408 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Wild jade vine - 167
3409 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE
//Wild jade vine - 167
3410 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE
//Wild jade vine - 167
3411 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE
//Wild jade vine - 167
3412 - 2500 -1 -1 -1 4 1 60 158 MELEE -1 -1 AGRESSIVE
//Ogre - 53
3419 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Crab - 23
3421 - 190 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mudskipper - 30
3422 - 200 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Mudskipper - 31
3423 - 200 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Crab - 21
3424 - 180 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Jogre - 53
3449 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Jogre - 53
3450 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Ogre - 53
3451 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Cyclossus - 156
3478 - 3280 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Big Snake - 84
3484 - 1200 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Culinaromancer - 75
3491 - 1400 -1 -1 -1 4 1 60 270 MELEE -1 -1 AGRESSIVE
//Agrith-Na-Na - 146
3493 - 2000 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Flambeed - 149
3494 - 2100 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Karamel - 136
3495 - 2400 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Dessourt - 121
3496 - 1400 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
3497 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
3498 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
3499 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
3500 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
3501 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Gelatinnoth Mother - 130
3502 - 2400 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
3521 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
3522 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
3523 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
3524 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Vampyre Juvinate - 54
3525 - 850 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Vampyre Juvenile - 45
3531 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Vampyre Juvenile - 45
3532 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Vampyre Juvenile - 45
3533 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Huge spider - 81
3585 - 900 -1 -1 -1 4 1 60 99 MELEE -1 -1 AGRESSIVE
//Hellhound - 122
3586 - 1150 -1 -1 -1 5 1 60 118 MELEE -1 -1 AGRESSIVE
//Kalphite Soldier - 85
3589 - 900 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Steel dragon - 246
3590 - 2100 13158 13163 13159 5 1 60 0 SPECIAL -1 -1 AGRESSIVE
//Tentacle - 99
3618 - 750 -1 -1 -1 4 1 60 129 MELEE -1 -1 AGRESSIVE
//Head - 140
3619 - 1500 -1 -1 -1 10 1 60 200 MELEE -1 -1 AGRESSIVE
//Head - 140
3620 - 1500 -1 -1 -1 10 1 60 200 MELEE -1 -1 AGRESSIVE
//Ram - 2
3672 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Ram - 2
3673 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Vulture - 31
3675 - 100 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Vulture - 31
3676 - 100 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 40
3697 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 40
3698 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 40
3699 - 250 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 50
3700 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 50
3701 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 50
3702 - 350 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 60
3703 - 400 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Skeleton fremennik - 60
3704 - 400 -1 -1 -1 4 1 60 51 MELEE -1 -1 PASSIVE
//Ulfric - 100
3706 - 600 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Brine rat - 70
3707 - 500 -1 -1 -1 5 1 60 93 MELEE -1 -1 PASSIVE
//Guard - 22
3715 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Frog - 66
3783 - 500 -1 -1 -1 4 1 60 61 MELEE -1 -1 PASSIVE
//Gnome Archer - 5
3814 - 100 -1 -1 -1 4 1 60 20 RANGE -1 -1 AGRESSIVE
//Gnome Driver - 5
3815 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 AGRESSIVE
//Gnome Mage - 5
3816 - 100 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Kalphite Queen - 333
3835 - 2 -1 -1 -1 5 1 60 314 MELEE -1 -1 AGRESSIVE
//Kalphite Queen - 333
3836 - 2 -1 -1 -1 5 1 60 314 MELEE -1 -1 AGRESSIVE
//Sea Troll Queen - 170
3847 - 2000 -1 -1 -1 4 1 60 2345 MELEE -1 -1 AGRESSIVE
//Skeleton Mage - 83
3851 - 810 -1 -1 -1 4 1 60 100 MAGE -1 -1 PASSIVE
//Man - 2
3915 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Sea Snake Young - 90
3939 - 850 -1 -1 -1 4 1 60 80 MELEE -1 -1 PASSIVE
//Sea Snake Hatchling - 62
3940 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Giant Sea Snake - 149
3943 - 1000 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Goblin - 2
4261 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4262 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4263 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4264 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4265 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4266 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4267 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4268 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4269 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4270 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4271 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4272 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4273 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4274 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4275 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 2
4276 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Animated Bronze Armour - 11
4278 - 100 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE
//Animated Iron Armour - 23
4279 - 200 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE
//Animated Steel Armour - 46
4280 - 400 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Animated Black Armour - 69
4281 - 600 -1 -1 -1 5 1 60 75 MELEE -1 -1 AGRESSIVE
//Animated Mithril Armour - 92
4282 - 800 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Animated Adamant Armour - 113
4283 - 990 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE
//Animated Rune Armour - 138
4284 - 1180 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE
//Cyclops - 56
4291 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops - 76
4292 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Guard - 22
4307 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
4308 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
4309 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
4310 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
4311 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Guard - 22
4336 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Albino bat - 52
4345 - 330 -1 -1 -1 4 1 60 71 MELEE -1 -1 PASSIVE
//Giant mosquito - 13
4347 - 150 -1 -1 -1 10 1 60 30 MELEE -1 -1 PASSIVE
//Jungle horror - 70
4348 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4349 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4350 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4351 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Jungle horror - 70
4352 - 450 -1 -1 -1 4 1 60 84 MELEE -1 -1 AGRESSIVE
//Ankou - 75
4381 - 600 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE
//Ankou - 82
4382 - 660 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE
//Ankou - 86
4383 - 700 -1 -1 -1 5 1 60 84 MELEE -1 -1 AGRESSIVE
//Ghost - 77
4387 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 76
4388 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Flesh Crawler - 28
4389 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE
//Flesh Crawler - 35
4390 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE
//Flesh Crawler - 41
4391 - 260 -1 -1 -1 4 1 60 16 MELEE -1 -1 AGRESSIVE
//Zombie - 30
4392 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 44
4393 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 53
4394 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Giant rat - 26
4395 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Rat - 1
4396 - 20 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Giant spider - 50
4400 - 500 5327 5328 5329 5 1 60 15 MELEE -1 -1 AGRESSIVE
//Spider - 24
4401 - 220 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Scorpion - 59
4402 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Scorpion - 37
4403 - 370 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Minotaur - 12
4404 - 100 -1 -1 -1 6 1 60 24 MELEE -1 -1 PASSIVE
//Minotaur - 27
4406 - 220 -1 -1 -1 6 1 60 24 MELEE -1 -1 PASSIVE
//Goblin - 5
4407 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 13
4408 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 11
4409 - 67 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 16
4410 - 170 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 25
4411 - 170 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 16
4412 - 170 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Rat - 1
4415 - 20 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE
//Gorak - 145
4418 - 1120 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE
//Stag - 15
4440 - 190 -1 -1 -1 4 1 60 27 MELEE -1 -1 PASSIVE
//Tree spirit - 14
4470 - 250 -1 -1 -1 6 1 60 23 MELEE -1 -1 AGRESSIVE
//Goblin - 5
4479 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4480 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4481 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4482 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4483 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4484 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4485 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4486 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4487 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4488 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4489 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4490 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4491 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4492 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Goblin - 5
4499 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Bandos avatar - 125
4540 - 940 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Jake - 37
4546 - 500 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Wilson - 37
4548 - 500 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Fortress guard - 20
4603 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Fortress guard - 20
4604 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Fortress guard - 20
4605 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Fortress guard - 20
4606 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Dark wizard - 7
4658 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 7
4659 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 20
4660 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Baby blue dragon - 48
4665 - 510 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Baby blue dragon - 48
4666 - 510 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Baby red dragon - 48
4667 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Baby red dragon - 48
4668 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Red dragon - 152
4669 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Red dragon - 152
4670 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Red dragon - 152
4671 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Red dragon - 152
4672 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE
//Black dragon - 227
4673 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Black dragon - 227
4674 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Black dragon - 227
4675 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Black dragon - 227
4676 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE
//Green dragon - 79
4677 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Green dragon - 79
4678 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Green dragon - 79
4679 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Green dragon - 79
4680 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE
//Blue dragon - 111
4681 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Blue dragon - 111
4682 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Blue dragon - 111
4683 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Blue dragon - 111
4684 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE
//Ice giant - 53
4685 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Ice giant - 53
4686 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Ice giant - 53
4687 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE
//Moss giant - 42
4688 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
4689 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
4690 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
4691 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
4692 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Hill Giant - 28
4693 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
4694 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
4695 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
4696 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
4697 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Greater demon - 92
4698 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Greater demon - 92
4699 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Greater demon - 92
4700 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Greater demon - 92
4701 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Black demon - 172
4702 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Black demon - 172
4703 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Black demon - 172
4704 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Black demon - 172
4705 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE
//Moss giant - 48
4706 - 850 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Vampyre juvenile - 45
4774 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Vampyre juvenile - 45
4775 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Vanstrom Klause - 169
4793 - 1550 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4805 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4806 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4807 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4808 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
4810 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
4811 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
4812 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4813 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4814 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4815 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4816 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4817 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4818 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
4819 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
4820 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrelady - 194
4821 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
4822 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
4823 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord - 194
4824 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
4825 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
4826 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
